 Óbitos por causas evitáveis de 5 a 74 anos - São Paulo
Óbitos p/Residênc por Município
Período:2018
"Município";"Óbitos_p/Residênc"
"354750 SANTA RITA DO PASSA QUATRO";128
"354760 SANTA ROSA DE VITERBO";94
"354765 SANTA SALETE";8
"354770 SANTO ANASTACIO";82
"354780 SANTO ANDRE";2874
"354790 SANTO ANTONIO DA ALEGRIA";27
"354800 SANTO ANTONIO DE POSSE";83
"354805 SANTO ANTONIO DO ARACANGUA";47
"354810 SANTO ANTONIO DO JARDIM";27
"354820 SANTO ANTONIO DO PINHAL";24
"354830 SANTO EXPEDITO";12
"354840 SANTOPOLIS DO AGUAPEI";15
"354850 SANTOS";1795
"354860 SAO BENTO DO SAPUCAI";50
"354870 SAO BERNARDO DO CAMPO";2648
"354880 SAO CAETANO DO SUL";621
"354890 SAO CARLOS";870
"354900 SAO FRANCISCO";7
"354910 SAO JOAO DA BOA VISTA";363
"354920 SAO JOAO DAS DUAS PONTES";9
"354925 SAO JOAO DE IRACEMA";3
"354930 SAO JOAO DO PAU D'ALHO";11
"354940 SAO JOAQUIM DA BARRA";187
"354950 SAO JOSE DA BELA VISTA";30
"354960 SAO JOSE DO BARREIRO";14
"354970 SAO JOSE DO RIO PARDO";224
"354980 SAO JOSE DO RIO PRETO";1679
"354990 SAO JOSE DOS CAMPOS";2262
"354995 SAO LOURENCO DA SERRA";50
"355000 SAO LUIS DO PARAITINGA";37
"355010 SAO MANUEL";195
"355020 SAO MIGUEL ARCANJO";115
"355030 SAO PAULO";40917
"355040 SAO PEDRO";139
"355050 SAO PEDRO DO TURVO";24
"355060 SAO ROQUE";275
"355070 SAO SEBASTIAO";284
"355080 SAO SEBASTIAO DA GRAMA";51
"355090 SAO SIMAO";64
"355100 SAO VICENTE";1528
"355110 SARAPUI";41
"355120 SARUTAIA";22
"355130 SEBASTIANOPOLIS DO SUL";17
"355140 SERRA AZUL";52
"355150 SERRANA";149
"355160 SERRA NEGRA";120
"355170 SERTAOZINHO";390
"355180 SETE BARRAS";62
"355190 SEVERINIA";62
"355200 SILVEIRAS";25
"355210 SOCORRO";180
"355220 SOROCABA";2553
"355230 SUD MENNUCCI";33
"355240 SUMARE";871
"355250 SUZANO";1157
"355255 SUZANAPOLIS";8
"355260 TABAPUA";46
"355270 TABATINGA";56
"355280 TABOAO DA SERRA";1002
"355290 TACIBA";23
"355300 TAGUAI";37
"355310 TAIACU";24
